synset	word	csco
10527334-n	subversivo	49.0
10527334-n	revolucionario	69.0
04641869-n	mal_humor	49.0
06575092-n	programa_de_entrada	99.0
06539178-n	derecho_penal	99.0
06608277-n	cliché	49.0
03553708-n	hidromorfona	99.0
01172275-v	beber	99.0
01607309-n	Buteonine	99.0
00833018-a	operacional	49.0
03848348-n	abridor	49.0
14766725-n	ácido_nitroso	49.0
11842204-n	cactus	99.0
11842204-n	cacto	99.0
11842204-n	cactaceae	99.0
03327691-n	florete	49.0
02526061-a	atrincherado	49.0
01500247-a	mecánico	99.0
04696316-n	rosa	99.0
07461411-n	carrera_de_caballos	59.0
14759147-n	papel_vitela	99.0
14759147-n	vitela	49.0
00252894-n	purificación	49.0
00200397-v	dirigir	99.0
13215462-n	genus_angiopteris	49.0
04867130-n	sinceridad	49.0
13151439-n	chlorantus	99.0
13151439-n	género_chloranthus	99.0
13151439-n	chloranthus	99.0
13151439-n	genus_chloranthus	49.0
00050446-a	reductor	79.0
11409059-n	fenómeno_químico	49.0
03035876-a	napoleónico	99.0
12699157-n	genus_lansium	49.0
00465145-v	realinear	99.0
00465145-v	enderezar	99.0
00465145-v	reajustar	69.0
01077995-a	amigable	49.0
07163988-n	insinuación	99.0
07163988-n	soplo	99.0
07163988-n	indirecta	99.0
02338037-a	meloso	49.0
02338037-a	melífluo	49.0
13966795-n	poliandria	69.0
00797706-a	orgiástico	49.0
00797706-a	desenfrenado	49.0
00797706-a	bacanal	49.0
07672421-n	manteca_de_cerdo	69.0
07672421-n	lardo	49.0
10748620-n	vip	79.0
10748620-n	personalidad	99.0
10748620-n	dignidad	99.0
10748620-n	dignatario	59.0
01173826-n	pelea_a_patadas_y_combos	35.0
01173826-n	pelea_a_puñetazos	99.0
01173826-n	puñetazos	99.0
00730499-v	demarcar	49.0
02083346-n	cánido	99.0
15025942-n	globina	79.0
10010525-n	adorador_de_demonios	99.0
10010525-n	adorador_del_Diablo	49.0
09166902-n	Silicon_Valley	99.0
00223979-r	sin_violencia	99.0
14924786-n	cera_del_Japón	49.0
01059743-v	relinchar	59.0
07345593-n	onda	99.0
07345593-n	ondulación	99.0
02926426-n	bustier	99.0
07568095-n	polvo_de_maíz	99.0
07568095-n	harina_de_maíz	49.0
09808351-n	aritmético	49.0
03093076-a	olímpico	99.0
02792214-a	sartorial	99.0
15225249-n	periodo_académico	49.0
15225249-n	período_escolar	49.0
15225249-n	período_académico	49.0
15225249-n	periodo_escolar	49.0
02833576-n	chaflanado	99.0
02833576-n	bisel	59.0
10215953-n	asegurador	99.0
00590271-a	insatisfecho	69.0
07015151-n	colocación	49.0
10513386-n	mozo_de_estación	99.0
11442298-n	gegenschein	99.0
01401532-a	estatutario	99.0
00861894-n	ergotropismo	99.0
06257372-n	media_página	49.0
03771820-n	minoxidil	99.0
02432562-a	legañoso	49.0
13453428-n	erosión	99.0
13453428-n	corrosivo	99.0
13453428-n	corrosión	99.0
13453428-n	desgaste	49.0
10195261-n	hipnotizador	59.0
02698782-a	costero	99.0
05147940-n	productividad	99.0
14914191-n	acero_hipoeutectoide	49.0
01587278-n	Melanotis_caerulescens	99.0
01587278-n	sinsonte_azul	99.0
02871695-a	parroquial	49.0
13496167-n	inmunoelectroforesis	59.0
09877124-n	camarada	99.0
06143454-n	educación_cívica	69.0
01183114-a	rico	99.0
01183114-a	fuerte	99.0
06632097-n	apretón_de_manos	59.0
10860108-n	Robert_Boyle	99.0
01208146-a	abierto	99.0
03649674-n	silla_de_jardín	49.0
00056002-a	adornado	49.0
00056002-a	decorado	49.0
08512182-n	esencia	99.0
12116881-n	genus_digitaria	49.0
12116881-n	digitaria	99.0
12116881-n	género_digitaria	99.0
13678816-n	franco_suizo	49.0
02245223-a	ondulado	49.0
01190494-v	embriagar	49.0
01190494-v	emborrachar	49.0
01426375-a	epidémico	59.0
01945277-v	andar_en_lancha	99.0
00528115-v	salar	99.0
01677509-v	adornar_con_frunces	99.0
12990407-n	genus_alectoria	49.0
12990407-n	alectoria	49.0
09621359-n	inexperto	49.0
09621359-n	ingenuo	59.0
09621359-n	inocente	49.0
05714894-n	pebete	49.0
05714894-n	pestilencia	49.0
05714894-n	fetidez	69.0
05714894-n	peste	99.0
05714894-n	pestazo	49.0
05714894-n	hedor	99.0
05714894-n	hediondez	49.0
14563564-n	maldad	99.0
14563564-n	iniquidad	49.0
09933098-n	zapatero	69.0
06777794-n	réplicas	49.0
06777794-n	impertinencia	49.0
06777794-n	fisga	49.0
01925270-n	planaria	49.0
01925270-n	planariidae	99.0
10490557-n	abogado_de_oficio	99.0
10490557-n	abogado_de_pobres	99.0
14766532-n	ácido_nítrico	59.0
14766532-n	aguafuerte	49.0
10260800-n	guardavidas	59.0
10260800-n	socorrista	79.0
13553916-n	secreción	99.0
06166046-n	lógica_alética	99.0
10898693-n	Kenneth_Clark	99.0
07903841-n	coñac	99.0
01949817-n	Ancylus	99.0
01949817-n	ancylus	49.0
01949817-n	género_Ancylus	99.0
01949817-n	genus_ancylus	49.0
02355477-n	ardilla_arborícola	99.0
06994488-n	matabele	49.0
06994488-n	ndebele	49.0
80000781-n	array_de_bits	99.0
09865547-n	ensalmador	99.0
06649325-n	contras	49.0
00666350-n	amputación	99.0
01641921-a	reciente	99.0
02196107-a	100	69.0
02196107-a	ciento	49.0
02196107-a	C	49.0
02196107-a	cien	49.0
07169970-n	decálogo	69.0
07169970-n	Diez_Mandamientos	99.0
01949817-v	carretear	49.0
01949817-v	llevar_en_carroza	99.0
11909745-n	adlumia	49.0
11909745-n	genus_adlumia	49.0
04239333-n	ventana_corrediza	49.0
04239333-n	ventana_corredera	49.0
11978233-n	girasol	79.0
11978233-n	tornasol	49.0
11978233-n	helianthus_annuus	99.0
11978233-n	helianthus	99.0
11978233-n	mirasol	49.0
02294263-a	legato	49.0
02294263-a	fluido	49.0
02634820-a	aposiopético	49.0
12874996-n	proboscidea	49.0
12874996-n	genus_proboscidea	49.0
80000994-n	cheque_a_la_vista	35.0
00033852-v	fruncir_el_entrecejo	99.0
08234493-n	gremio	49.0
00268748-a	jadeante	49.0
09436708-n	cielo	99.0
09436708-n	éter	49.0
07305907-n	infierno	99.0
02917470-a	hematológico	89.0
01524562-a	marítimo	99.0
11477041-n	magnetosfera	99.0
09699020-n	chipriota	79.0
13844923-n	precursor	49.0
13844923-n	antecedente	99.0
11068922-n	Robert_Maynard_Hutchins	99.0
00533738-a	penetrable	49.0
00533738-a	profundizable	49.0
80000829-n	programación_automática	99.0
04896724-n	suciedad	99.0
02318437-n	Euryale	99.0
02318437-n	euryale	49.0
02318437-n	género_Euryale	99.0
02318437-n	genus_euryale	49.0
00791134-v	citar	99.0
00791134-v	convocar	99.0
00791134-v	emplazar	69.0
06158057-n	occidentalismo	99.0
13726947-n	BTU	59.0
13726947-n	termia_británica	49.0
14082984-n	histerismo	49.0
14082984-n	histeria	59.0
00096648-v	aumentar	99.0
00096648-v	crecer	99.0
01829288-n	género_Buceros	99.0
01829288-n	buceros	49.0
01829288-n	Buceros	99.0
01829288-n	genus_buceros	49.0
05236582-n	plexo_aórtico	49.0
00078851-a	alarmado	49.0
08752974-n	Puerto_Rico	99.0
00070439-v	pisotear	99.0
00070439-v	pisar	99.0
02543607-v	sabotear	69.0
02543607-v	trastornar	49.0
02543607-v	socavar	59.0
02543607-v	subvertir	49.0
03063601-a	endoscópico	99.0
04454792-n	juanete	49.0
02565491-v	anticiparse	49.0
02657741-a	bacteroidal	99.0
00711523-n	cacería_en_rececho	49.0
00711523-n	cacería_a_rececho	49.0
02289405-a	polisílabo	49.0
02289405-a	polisilábico	49.0
02798597-a	social	99.0
04371774-n	columpio	59.0
07471246-n	combate_de_lucha	49.0
04389854-n	locomotora_ténder	49.0
02272552-n	piojo_de_la_cebolla	35.0
02272552-n	Thrips_tobaci	99.0
02272552-n	trip_de_la_cebolla	35.0
09441725-n	South_Platte	99.0
09441725-n	Río_del_Sur_de_la_Plata	35.0
09441725-n	río_South_Platte	99.0
06419628-n	diccionario_geográfico	49.0
10385159-n	ortopedista	59.0
01810132-n	tinámidos	49.0
06894544-n	lenguaje_artificial	59.0
00910101-a	raso	49.0
00910101-a	plano	99.0
00910101-a	llano	99.0
00910101-a	liso	99.0
07531105-n	contentamiento	49.0
07531105-n	contento	49.0
01583486-a	abúlico	49.0
01747466-n	genus_denisonia	49.0
01747466-n	género_Denisonia	99.0
01747466-n	Denisonia	99.0
01747466-n	denisonia	49.0
02018638-n	Otididae	99.0
02018638-n	otídidos	49.0
02018638-n	familia_Otididae	99.0
00010914-r	aún	99.0
00721437-v	descubrir	99.0
00721437-v	averigüar	99.0
02216924-n	género_Cynips	99.0
02216924-n	cynips	49.0
02216924-n	Cynips	99.0
02216924-n	genus_cynips	49.0
10528148-n	hombre_de_Rodesia	49.0
04008947-n	saliente	69.0
04008947-n	protuberancia	49.0
14474264-n	bendición	99.0
01717901-a	sutil	99.0
03009360-a	atrófico	59.0
04519887-n	brazal	99.0
04519887-n	avambrazo	59.0
05983122-n	propósito_contrario	99.0
05983122-n	malentendido	49.0
05983122-n	objetivo_opuesto	99.0
07413815-n	cariño	99.0
07413815-n	cariñito	99.0
07413815-n	caricia	99.0
09960688-n	contratista	49.0
03039997-a	actínico	59.0
01117325-v	tener_a_raya	49.0
01117325-v	resistir	99.0
01117325-v	mantener_a_raya	49.0
13103750-n	planta_arborescente	49.0
01764800-v	aquietar	49.0
01764800-v	calmar	99.0
01764800-v	tranquilizar	99.0
01764800-v	serenar	59.0
00496167-n	whist	99.0
00726300-v	asignar	99.0
00726300-v	atribuir	99.0
00726300-v	achacar	69.0
00726300-v	imputar	89.0
15268367-n	final	99.0
15268367-n	restos	49.0
15268367-n	cola	99.0
03004561-a	dialectal	99.0
05724121-n	prurito_vulvar	99.0
14208176-n	osteomalacia	69.0
03775388-n	mezclador	69.0
00015589-a	sobrante	49.0
00015589-a	excedente	49.0
00019131-a	accesible	49.0
07069002-n	jerga_médica	99.0
04130257-n	ensaladera	49.0
00345761-v	iniciar	99.0
00345761-v	comenzar	99.0
00345761-v	principiar	99.0
00345761-v	empezar	99.0
00498161-a	gestual	49.0
03035252-n	carpa_circense	99.0
03035252-n	carpa_de_circo	99.0
03035252-n	carpa	49.0
00203739-v	quebrar	99.0
00203739-v	fracturar	99.0
09499056-n	Minotauro	69.0
02669295-n	contrafuerte	49.0
02669295-n	estribo	49.0
02918132-a	espectrométrico	69.0
01166093-v	ejercer	99.0
10671613-n	sucesor	99.0
00982852-n	inteligencia_de_señales	99.0
00982852-n	SIGINT	99.0
00221795-r	ampliamente	99.0
01752553-a	defectuoso	59.0
00308015-a	capaz	99.0
01639105-v	acuñar	69.0
06788785-n	receta	99.0
06788785-n	fórmula	99.0
00651630-v	sexar	49.0
00311980-v	sombrear	99.0
00311980-v	obscurecer	99.0
08161591-n	senado	99.0
08161591-n	senado_de_Los_Estados_Unidos	35.0
00498662-v	calcificar	49.0
00498662-v	calcificarse	49.0
00996485-v	firmar	99.0
00996485-v	subscribir	99.0
00779240-a	sagital	69.0
00075708-v	extenuar	99.0
00075708-v	agotar	99.0
01707737-v	orquestar	99.0
00625393-a	real	99.0
00625393-a	sustancial	99.0
01646292-n	bufo	99.0
01646292-n	Bufo	99.0
03901229-n	pavimentadora	99.0
03901229-n	máquina_pavimentadora	99.0
03901229-n	pavimentador	99.0
01050896-v	trinar	49.0
01050896-v	gorjear	49.0
07923176-n	helado_con_cerveza_de_raíz	35.0
01709876-n	barosaurus	99.0
00514041-n	mala_jugada	99.0
00706557-v	ofrecer	99.0
03151077-n	cortinaje	59.0
03151077-n	cortina	99.0
00829378-n	custodia	49.0
00829378-n	tutela	49.0
00829378-n	cuidado	99.0
02300501-a	lleno	99.0
04632157-n	viveza	49.0
04632157-n	vida	99.0
04632157-n	lozanía	49.0
06358159-n	codi_objecte	99.0
07697313-n	hamburguesa_de_queso	99.0
07697313-n	hamburguesa_con_queso	69.0
00228236-v	regar	99.0
07127911-n	rebuzno	59.0
07721325-n	pimiento_del_piquillo	49.0
02223266-n	termes	59.0
02223266-n	hormiga_blanca	99.0
02223266-n	isoptera	99.0
02223266-n	termita	99.0
14031108-n	disponibilidad	49.0
02631163-v	unir	99.0
02631163-v	combinar	99.0
03020193-a	utópico	49.0
04557648-n	botella_de_agua	49.0
05276566-n	rafe_del_paladar	99.0
06428216-n	supresión	99.0
06428216-n	corte	99.0
15054862-n	amiloideo	49.0
02665282-v	parecerse	49.0
03051041-n	tendedero_plegable	49.0
00322847-v	guisar	49.0
00322847-v	asar	49.0
00322847-v	cocinar	49.0
00322847-v	cocer	99.0
01929824-v	andar_desgarbadamente	99.0
00506672-v	fructificar	49.0
02418692-a	imposible	99.0
02418692-a	inconcebible	89.0
02418692-a	inimaginable	59.0
06152460-n	penología	99.0
10049363-n	electricista	79.0
10049363-n	chispa	99.0
00922327-n	extracción	59.0
00922327-n	explotación_minera	49.0
00922327-n	minería	99.0
00922327-n	excavación	99.0
15264891-n	alegreto	49.0
06361218-n	pictografía	49.0
06415323-n	cartilla	99.0
01945550-a	mutuo	99.0
01945550-a	recíproco	99.0
01834485-v	estar_inmóvil	49.0
01834485-v	quedarse_quieto	49.0
01596809-a	insólito	99.0
01596809-a	atípico	49.0
01596809-a	irregular	99.0
01596809-a	inusual	49.0
00057162-n	receso	99.0
14409880-n	trago	99.0
14409880-n	adversidad	49.0
14409880-n	infortunio	99.0
02439047-v	avivar	49.0
02439047-v	atizar	49.0
07579787-n	fuente	99.0
07579787-n	plato	99.0
09901337-n	catequista	49.0
11117108-n	Lillie_Langtry	99.0
02650214-a	auscultatorio	99.0
12166003-n	género_lagenaria	99.0
12166003-n	genus_lagenaria	49.0
12166003-n	lagenaria	99.0
15006118-n	látex	79.0
10501203-n	equivoquista	49.0
10501203-n	sofista	49.0
08052330-n	Downing_Street	99.0
01734884-a	materno	99.0
01734884-a	maternal	69.0
09858165-n	cinturón_negro	49.0
11502322-n	chirimiri	49.0
11502322-n	serimiri	49.0
11502322-n	calabobos	49.0
11502322-n	llovizna	99.0
11502322-n	sirimiri	49.0
11502322-n	cernidillo	49.0
11502322-n	tapayagua	49.0
06231680-n	wesleyanismo	99.0
09391386-n	fotosfera	99.0
14929062-n	ácido_láctico	69.0
04397452-n	taza_de_té	49.0
02614653-n	blénido_anguila	99.0
02614653-n	Chaenopsis_ocellata	99.0
01549314-n	género_Contopus	99.0
01549314-n	Contopus	99.0
01549314-n	genus_contopus	49.0
01549314-n	contopus	49.0
08421100-n	pequeña_compañía_de_préstamo	35.0
01216981-a	mímico	49.0
00922594-a	poco_excitante	99.0
00922594-a	tranquilizante	49.0
07274425-n	inclinación	99.0
00800421-n	feminismo	59.0
00800421-n	movimiento_feminista	49.0
03924978-n	célula_fotoeléctrica	59.0
09546772-n	ninfa_del_agua	49.0
04964287-n	rojo_púrpura	49.0
03067912-n	collage	79.0
03067912-n	montaje_fotográfico	49.0
03067912-n	montaje	99.0
13829586-n	barlovento	49.0
01027924-v	editorializar	59.0
08841483-n	Nauru	59.0
02673712-a	cafeínico	49.0
05864481-n	cálculo_tensorial	99.0
05864481-n	tensor	99.0
05776015-n	prefiguración	99.0
01696734-a	embarrado	49.0
05950234-n	tabú	59.0
14110025-n	ascitis	99.0
01403012-a	negro	99.0
08736517-n	Costa_de_Marfil	59.0
13436063-n	procesamiento_automático_de_datos	35.0
13436063-n	ADP	99.0
13436063-n	procesamiento_de_datos_autómatico	35.0
02544348-v	arriesgarse	99.0
02544348-v	apostar	99.0
02544348-v	poner_en_peligro	99.0
02544348-v	aventurar	99.0
02544348-v	correr_un_riesgo	99.0
02544348-v	arriesgar	99.0
02544348-v	aventurarse	99.0
00819274-n	conservación	99.0
06582403-n	subrutina	69.0
02447215-a	ablandado	49.0
02447215-a	enternecido	49.0
01278818-a	excepcional	99.0
01278818-a	destacado	49.0
02184503-v	tañer	49.0
02184503-v	tocar	99.0
02184503-v	doblar	99.0
02831724-n	litera	49.0
01151740-a	sólido	99.0
01151740-a	firme	99.0
01151740-a	macizo	49.0
01151740-a	consistente	99.0
01051956-v	parlotear	49.0
01051956-v	charlar	99.0
08999482-n	República_de_Sudáfrica	49.0
08999482-n	Sudáfrica	99.0
08999482-n	África_del_Sur	59.0
13902905-n	cuádrica	99.0
14856893-n	alcantarillado	99.0
14856893-n	residuos	99.0
04293450-n	buscapiés	49.0
04293450-n	carretilla	99.0
06983795-n	yamaltu	99.0
06983795-n	tera	99.0
06983795-n	pidlimdi	99.0
01818835-v	espolear	49.0
02118793-v	tomar_nota	49.0
02884225-n	palco	99.0
05321307-n	laberinto	99.0
05321307-n	oído_interno	49.0
10314627-n	vendedora_parisina	99.0
02811618-n	crucero_de_batalla	99.0
00869690-a	sobrecargado	49.0
07003352-n	tira_cómica	59.0
07003352-n	historieta	49.0
07003352-n	tira	49.0
09290777-n	grano	99.0
11293334-n	Rudolf_Serkin	99.0
02914414-a	neuroanatómico	49.0
02016535-a	retórico	99.0
04774511-n	soltura	49.0
04774511-n	holgura	49.0
04774511-n	amplitud	99.0
00143840-r	silábicamente	99.0
08519624-n	Caucasia	49.0
02812697-a	testáceo	49.0
03123809-n	vaquería	49.0
03123809-n	establo_de_vacas	99.0
03123809-n	establo	99.0
03123809-n	vaqueriza	99.0
02117512-n	hiena_rayada	49.0
02676566-n	guitarra_acústica	59.0
00308720-a	desatendido	49.0
01023128-a	estirado	49.0
11214926-n	Michael_Ondaatje	99.0
01698434-n	alligator	99.0
07903208-n	brandy	99.0
07903208-n	Brandy	99.0
07903208-n	brandi	49.0
01131330-n	imperativo	99.0
07171666-n	desambiguación_léxica	99.0
02718719-a	electrónico	99.0
03983499-n	fusil_de_juguete	49.0
10417969-n	persona_non_grata	99.0
00097147-a	difunto	99.0
01319193-v	peinar	99.0
01319193-v	registrar	99.0
05146272-n	costosidad	49.0
01934284-a	histórico	99.0
02480747-a	hendido	49.0
02480747-a	partido	49.0
01466828-n	cordados	49.0
13903079-n	límite	99.0
13903079-n	borde	99.0
07368877-n	eclipse_de_sol	49.0
07368877-n	eclipse_solar	59.0
01019248-n	redundancia	49.0
03525074-n	cabria	49.0
03525074-n	elevador	49.0
04114844-n	router	99.0
04114844-n	enrutador	99.0
02236044-n	mantodea	99.0
02236044-n	mantis	59.0
00228911-n	síndrome_de_abstinencia	99.0
00958615-a	imparcial	59.0
14789365-n	hipoclorito_de_calcio	49.0
08679972-n	rumbo	99.0
08679972-n	curso	99.0
08679972-n	camino	99.0
08679972-n	dirección	99.0
08679972-n	sentido	49.0
08679972-n	trayectoria	99.0
03679384-n	vivienda	99.0
01575146-v	aporrear	49.0
01575146-v	apisonar	49.0
02092309-v	hacer_correr	49.0
05638606-n	puntería	49.0
00120252-a	animado	49.0
14619658-n	isótopo	99.0
00588425-a	asolador	49.0
00588425-a	destructor	49.0
00588425-a	devastador	49.0
00588425-a	demoledor	49.0
00588425-a	destructivo	49.0
04011130-n	prueba	99.0
00631040-a	incorpóreo	49.0
12874231-n	orobancáceas	49.0
08397675-n	soldados_hostiles	99.0
00460747-r	sociológicamente	99.0
08981244-n	República_de_las_Filipinas	80.0
08981244-n	Filipinas	99.0
11272972-n	Henri_Rousseau	99.0
10685398-n	sílfide	49.0
14595543-n	estireno	89.0
14595543-n	estiroleno	49.0
00567860-a	apartado	49.0
00567860-a	aislado	99.0
02556229-a	administrativo	99.0
08615001-n	parroquia	99.0
15229144-n	hora_punta	99.0
00357556-a	típico	99.0
00357556-a	distintivo	69.0
14821590-n	aislador	99.0
14821590-n	no_conductor	49.0
14821590-n	dieléctrico	99.0
14821590-n	aislante	99.0
04340521-n	estroboscopio	79.0
11175605-n	Eddy_Merckx	99.0
14987695-n	fluoresceína	89.0
02489363-v	malcasarse	49.0
07375214-n	conglomeración	49.0
04967674-n	verde_mar	49.0
01111570-v	recuperar	99.0
10803463-n	chismosa	99.0
10803463-n	entrometida	99.0
00757483-n	pecado_original	99.0
04733118-n	aspecto	99.0
04733118-n	matiz	99.0
04733118-n	punto	99.0
09134882-n	Pensilvania	49.0
07044088-n	sonata	79.0
00905742-n	arteriografía	99.0
06061917-n	neonatología	99.0
00573008-a	semicomatoso	49.0
08375369-n	comuna	49.0
10461169-n	alguien_que_empolva	99.0
00753922-a	monocotiledóneo	49.0
04099175-n	cohete	99.0
01807529-v	provocar	99.0
01807529-v	tentar	99.0
01807529-v	incitar	99.0
03448253-n	paño	99.0
03448253-n	panel	99.0
12391477-n	urticales	49.0
01501160-n	raya	99.0
02664234-v	depender	99.0
00702642-a	un	49.0
11227499-n	Joseph_Paxton	99.0
01683900-n	genus_scincus	49.0
01683900-n	género_Scincus	99.0
01683900-n	Scincus	99.0
01683900-n	scincus	49.0
04927445-n	vejez	99.0
01277540-n	Dien_Bien_Phu	99.0
00395841-v	mezclar	99.0
00395841-v	confundirse	49.0
14132375-n	pupa	49.0
14132375-n	herpes_labial	49.0
07445896-n	propagación	49.0
07445896-n	diseminación	49.0
00106821-a	insuficiente	99.0
00106821-a	escaso	99.0
00106821-a	parco	49.0
00106821-a	reducido	49.0
10312600-n	metodista	59.0
00169769-r	a_prueba	99.0
05028700-n	ingravidez	99.0
05028700-n	ligereza	59.0
05028700-n	liviandad	49.0
09760609-n	persona_de_compañía	49.0
01114172-n	simonía	69.0
13934274-n	desequilibrio	99.0
06933931-n	tibetano	59.0
07643474-n	jalea_de_manzana	49.0
06231494-n	metodismo	59.0
02925901-n	línea_de_autobuses	99.0
02925901-n	línea_de_autobús	49.0
01273454-a	intangible	49.0
01273454-a	elusivo	49.0
04031166-n	cuadruplicado	49.0
03792972-n	tienda_de_campaña	49.0
14685017-n	butano	89.0
02795399-a	autorenovable	99.0
13919685-n	saliente	49.0
13919685-n	resalto	49.0
01356086-n	eubacteriales	49.0
03107061-a	pírrico	49.0
00407633-v	montar	99.0
10749353-n	veterano	49.0
10749353-n	excombatiente	59.0
06479665-n	documento_jurídico	99.0
06479665-n	documento_oficial	99.0
06479665-n	documento_legal	99.0
06479665-n	documento_judicial	99.0
02117646-n	hiena_parda	49.0
13406852-n	criterio_de_caja	99.0
00176981-r	repetidamente	99.0
00176981-r	una_y_otra_vez	59.0
00176981-r	incansablemente	99.0
02304648-v	coger	99.0
02304648-v	arrebatar	99.0
06169932-n	poética	59.0
05059132-n	rapidez	99.0
05059132-n	celeridad	79.0
14430916-n	segunda_clase	49.0
06571301-n	explorador	99.0
06571301-n	navegador	99.0
01595330-n	genus_iridoprocne	49.0
01595330-n	iridoprocne	49.0
00252662-n	expurgación	49.0
00252662-n	depuración	49.0
04677716-n	imagen	99.0
04677716-n	personaje	99.0
00593363-v	anular	99.0
00807277-a	torpe	99.0
00807277-a	lerdo	49.0
06485178-n	papiro	99.0
02757182-v	chispear	49.0
02757182-v	azotar	99.0
11519253-n	tronada	49.0
06794980-n	demérito	59.0
00405236-v	concentrar	99.0
00405236-v	centralizar	89.0
01337734-n	poliovirus	99.0
02080146-n	foca_de_Groenlandia	49.0
10448322-n	guardia_de_tráfico	99.0
10448322-n	guardia_urbano	49.0
10448322-n	urbano	49.0
07854184-n	mozzarella	99.0
12281600-n	abedul	99.0
08462721-n	metadato	99.0
04877421-n	devoción	99.0
04877421-n	entrega	49.0
04877421-n	consagración	99.0
04877421-n	dedicación	99.0
13610669-n	punto_de_partido	59.0
08101755-n	purasangre	49.0
02516594-v	abusar	99.0
02516594-v	malparar	49.0
02516594-v	maltratar	99.0
01551633-a	muchos	49.0
01551633-a	mucho	49.0
06639563-n	rudimentos	99.0
06639563-n	principios	49.0
06639563-n	fundamentos	99.0
12832976-n	saintpaulia	49.0
12832976-n	genus_saintpaulia	49.0
00305225-a	ventoso	49.0
02914213-a	terapéutico	99.0
00886456-n	teatro	99.0
14157527-n	mucopolisacaridosis	99.0
13462989-n	desertificación	99.0
00209837-v	descomponer	99.0
00209837-v	corromperse	49.0
00209837-v	pudrirse	99.0
00209837-v	descomponerse	49.0
00209837-v	desintegrarse	99.0
00209837-v	hacerse_polvo	99.0
03268470-n	recodo	99.0
04353189-n	sulfonilurea	99.0
02368399-n	chinchilla	49.0
04639113-n	intolerancia	49.0
80001015-n	contrato_electrónico	99.0
02921753-a	papista	59.0
02921753-a	católico-románico	49.0
04628850-n	excitabilidad	49.0
01498769-a	moderado	99.0
01498769-a	mesurado	49.0
06096600-n	astrometría	59.0
11460728-n	frente_de_aire_caliente	35.0
11299212-n	Nevil_Shute	99.0
10296444-n	ordenancista	49.0
05139094-n	demérito	49.0
09543924-n	kelpie	99.0
07419233-n	densificación	69.0
07419233-n	compresión	59.0
12529905-n	gastrolobium	99.0
00993885-a	mortífero	59.0
00993885-a	letal	89.0
00993885-a	mortal	99.0
00350069-a	modificable	69.0
03695753-n	luge	99.0
00447879-n	llave_voladora	99.0
02274299-v	tomar_posesión	49.0
06026088-n	campana_de_Gauss	49.0
06026088-n	curva_de_campana	99.0
06026088-n	curva_normal	99.0
06026088-n	forma_gausiana	99.0
06026088-n	curva_gausiana	99.0
08640300-n	fondeadero	99.0
08640300-n	rada	99.0
01599532-a	paranormal	49.0
00685683-v	rechazar	99.0
10181799-n	comprador_de_vivienda	99.0
07765208-n	baya_del_saúco	49.0
01471043-v	pescar	99.0
01471043-v	secuestrar	99.0
01471043-v	raptar	99.0
01471043-v	abducir	99.0
01471043-v	tomar_por_la_fuerza	35.0
01471043-v	coger	99.0
05593181-n	húmero	99.0
11536778-n	briófitos	49.0
00772381-n	perjurio	99.0
00772381-n	falso_testimonio	99.0
00772381-n	juramento_en_falso	99.0
00772381-n	juramento_falso	99.0
04415921-n	probeta	49.0
09132597-n	capital_de_Oklahoma	49.0
09132597-n	Oklahoma_City	99.0
09132597-n	Oklahoma	49.0
04729328-n	grandeza	99.0
04729328-n	grandiosidad	99.0
04729328-n	magnificencia	49.0
00410247-n	hábito	99.0
00410247-n	costumbre	99.0
00410247-n	práctica	99.0
06517345-n	factura_de_la_electricidad	35.0
00165458-a	distraído	49.0
02756751-n	audio	49.0
14233267-n	xantoma	99.0
02768433-n	red_troncal	99.0
13447361-n	reacción_química	59.0
05937112-n	muestra	99.0
05937112-n	modelo	99.0
05937112-n	dechado	99.0
05937112-n	ejemplar	99.0
05937112-n	ejemplo	99.0
02468735-n	nervadura	49.0
12059851-n	dracula	49.0
12059851-n	genus_dracula	49.0
01341920-a	interespecífico	69.0
02066312-a	opuesto	49.0
05057695-n	vhf	99.0
05057695-n	VHF	49.0
05057695-n	muy_alta_frecuencia	99.0
13959069-n	existencia	99.0
01529672-n	fringillidae	99.0
07533607-n	abstracción	99.0
07533607-n	ensimismamiento	99.0
01122754-n	compensación_económica	49.0
03850966-n	opio	99.0
14248669-n	mixoma	99.0
00825096-n	patrulla_continua	99.0
01836384-n	chotacabras_yanqui	99.0
01836384-n	chotacabras	99.0
05207570-n	incapacidad	99.0
05307773-n	muela	49.0
05307773-n	diente_molar	49.0
01286375-a	imponente	49.0
07875436-n	risotto	79.0
01530273-v	avellanar	59.0
03053272-n	clozapina	99.0
01315507-a	inheredable	99.0
01315507-a	no_heredable	99.0
14250232-n	feocromocitoma	99.0
01239781-a	supino	59.0
11054442-n	Dustin_Hoffman	99.0
00197182-r	en_punto	99.0
06523353-n	contrato_matrimonial	99.0
06523353-n	contrato_prematrimonial	99.0
06523353-n	capitulaciones_matrimoniales	99.0
06523353-n	contrato_de_matrimonio	99.0
02254172-a	remendado	49.0
02254172-a	cosido	49.0
01906817-a	refinado	49.0
01906817-a	puro	99.0
02909952-a	ortográfico	99.0
02312250-a	anfractuoso	49.0
05872098-n	principio_de_realidad	99.0
09406944-n	Regulus	99.0
02148109-v	encubrir	99.0
02148109-v	tapar	99.0
02148109-v	blanquear	49.0
02148109-v	encalar	49.0
