synset	word	csco
01758339-a	duradouro	55.0
01605630-n	falcão	2.3713
06685040-n	profissão	55.0
14964590-n	base	55.0
07309599-n	tempo	55.0
07309599-n	vez	55.0
03051194-a	bubónico	55.0
01481957-v	dependurar	55.0
01481957-v	pendurar	55.0
00554107-n	caos	55.0
14958800-n	naftol	2.3896
05770058-n	busca	2.2387
01026482-n	rotina	2.186
01380267-a	aéreo	55.0
01799794-v	desprezar	55.0
01799794-v	humilhar	55.0
10159615-n	verdugo	55.0
01404370-a	penal	55.0
06504462-n	nota	55.0
06172789-n	linguística	55.0
13837009-n	competição	2.3859
13837009-n	concorrência	55.0
00049879-a	suplementar	2.1909
00049879-a	complementar	55.0
04360501-n	suporte	2.325
04360501-n	apoio	55.0
02226162-a	experto	55.0
02226162-a	hábil	55.0
02671795-a	bucal	55.0
13387877-n	metálico	55.0
00053806-n	desaparecimento	55.0
00037396-n	fato	55.0
00037396-n	facto	55.0
00037396-n	acto	55.0
00037396-n	ação	55.0
00633329-n	diligência	2.3681
03622698-n	joelho	55.0
02929769-a	equatorial	2.3414
00074594-a	natural	55.0
06561942-n	querela	55.0
06561942-n	cargo	55.0
00718737-v	responder	55.0
00876665-v	lembrar	55.0
00876665-v	consultar	55.0
00550117-v	abandonar	55.0
00550117-v	mudar	2.2061
00550117-v	transferir	2.1292
00550117-v	alterar	2.1937
05965195-n	nacionalismo	55.0
02463847-a	cético	55.0
05862721-n	série	55.0
02716739-a	econômico	55.0
02716739-a	económico	55.0
07903208-n	brandy	2.2096
00438707-a	pronto	55.0
01567694-a	universal	55.0
01567694-a	mundial	55.0
01567694-a	global	2.3887
01514374-a	intensivo	55.0
01514374-a	intenso	2.1504
13711855-n	bar	55.0
07329568-n	lançamento	55.0
07329568-n	arranque	2.3896
07997703-n	família	55.0
07997703-n	categoria	55.0
07997703-n	classe	55.0
01146012-a	gramatical	55.0
04371563-n	banho	55.0
02176268-v	soar	55.0
02758500-a	macroeconómico	2.3503
00120474-r	consistentemente	55.0
07966927-n	negócio	55.0
08182716-n	multidão	55.0
05832264-n	preocupação	55.0
00887325-v	inscrever	55.0
02535896-v	neutralizar	55.0
04440749-n	pneu	55.0
06277992-n	vídeo	55.0
03921499-n	fenciclidina	55.0
13836136-n	ocidente	55.0
13836136-n	oeste	55.0
01508086-a	cruel	55.0
01508086-a	inexorável	55.0
00036879-a	morto	55.0
01335156-a	brilhante	55.0
01350855-n	coco	55.0
00058608-n	fuga	55.0
00058608-n	vazamento	55.0
05857459-n	variável	55.0
05724694-n	dor	55.0
00952653-a	exterior	55.0
01234612-n	absentismo	55.0
01716491-a	desagradável	55.0
00722479-n	posição	55.0
00026734-v	vegetar	55.0
01805684-v	doer	55.0
02881567-a	genital	55.0
02881567-a	venéreo	55.0
02502994-a	insignificante	55.0
05033569-n	capacidade	55.0
00042692-a	ativado	55.0
00812149-v	eludir	55.0
05983801-n	assunto	55.0
14934864-n	lindano	55.0
10451263-n	político	55.0
00730984-n	missão	55.0
03151500-n	almofada	2.0527
01679433-v	acompanhar	55.0
01679433-v	enfeitar	55.0
00380083-n	mistura	55.0
09629752-n	passageiro	55.0
09629752-n	viajante	2.0211
01066433-v	confrontar	55.0
01066433-v	enfrentar	55.0
08440630-n	despotismo	2.2811
08440630-n	autoritarismo	2.2942
08440630-n	tirania	55.0
08440630-n	ditadura	55.0
08440630-n	totalitarismo	55.0
00101434-v	esticar	55.0
00721838-a	inegável	55.0
00721838-a	positivo	55.0
00095873-n	entrega_à_prisão	55.0
06709998-n	censura	55.0
08223475-n	fiel	55.0
09393108-n	fosso	55.0
09393108-n	cavidade	55.0
09393108-n	poço	55.0
01893303-a	baixo	2.2301
00644503-n	inquérito	55.0
00644503-n	estudo	55.0
10399491-n	pai	55.0
09679316-n	protestante	55.0
00019874-a	inacessível	55.0
04981139-n	som	55.0
05846355-n	limitação	2.2184
05846355-n	restrição	55.0
13299651-n	reembolso	55.0
13299651-n	pagamento	55.0
06193203-n	posição	55.0
06193203-n	postura	55.0
06193203-n	atitude	55.0
06193203-n	disposição	55.0
00739270-n	negligência	55.0
13747348-n	quatorze	55.0
09698901-n	cubano	55.0
11410625-n	acontecimento	2.0519
11410625-n	resultado	55.0
11410625-n	consequência	55.0
11410625-n	efeito	55.0
11410625-n	impacto	55.0
01047263-v	gritar	55.0
08184861-n	companhia	55.0
08184861-n	empresa	55.0
08111157-n	variante	55.0
08111157-n	forma	55.0
10741590-n	usuário	55.0
10741590-n	utente	55.0
10741590-n	utilizador	55.0
10410815-n	bárbaro	55.0
10410815-n	besta	55.0
09840217-n	potentado	2.2874
09840217-n	barão	2.1926
09840217-n	magnata	55.0
13855627-n	contraste	55.0
08304895-n	união	55.0
01160342-n	sanção	2.1197
01160342-n	punição	55.0
01160342-n	castigo	2.1969
13476590-n	eutrofização	55.0
00378985-n	combinação	2.0479
00378985-n	composição	55.0
00063369-r	muito_menos	55.0
00819756-v	professar	55.0
02744280-v	eclipsar	2.084
00729919-n	exercício	55.0
02453321-v	evitar	55.0
02453321-v	desviar	2.1661
02453321-v	afastar	55.0
00750296-a	elementar	55.0
00750296-a	simples	55.0
13868944-n	onda	55.0
13868944-n	elevação	55.0
00119139-r	embora	55.0
01649999-v	motivar	55.0
01412912-a	último	55.0
06545137-n	título	55.0
06545137-n	escritura	55.0
06545137-n	escrita	55.0
02229828-v	iluminar	55.0
13236887-n	hoya	2.0226
01577093-v	mergulhar	55.0
01718331-v	estrear	55.0
00993014-v	escrever	55.0
04886646-n	orgulho	55.0
01841544-a	previsível	2.3557
01657254-v	confundir	55.0
01657254-v	misturar	55.0
01657254-v	desconcertar	55.0
02059381-a	inseguro	55.0
02059381-a	incerto	55.0
13308999-n	ónus	55.0
13308999-n	tributação	55.0
13308999-n	carga	55.0
13308999-n	encargo	2.3601
13308999-n	contributo	55.0
13308999-n	taxa	55.0
13308999-n	tributo	55.0
13308999-n	contribuição	55.0
13308999-n	imposto	55.0
01598319-a	normal	55.0
01053617-n	permanência	55.0
01053617-n	estadia	55.0
01053617-n	estância	55.0
14943580-n	madeira	55.0
14943580-n	madera	55.0
01915586-a	numérico	55.0
03189707-n	diário	55.0
02367363-v	actuar	2.079
02367363-v	agir	2.0997
02367363-v	abrir	55.0
02367363-v	fazer	2.3942
00690058-a	profundo	55.0
00788766-n	esforço	55.0
03709206-n	amplificador	2.0269
07051441-n	fadar	55.0
01953810-v	transportar	55.0
01626874-a	chateado	55.0
01626874-a	molesto	55.0
02113449-a	insalubre	55.0
06194216-n	reconhecimento	55.0
05595083-n	articulação	55.0
06669864-n	equação	55.0
02409500-a	territorial	55.0
00141176-n	inspecção	55.0
00141176-n	auditoria	55.0
02586458-v	encantar	55.0
07698915-n	pasta	55.0
07698915-n	massa	2.1963
13771034-n	pedaço	55.0
05780885-n	envolvimento	55.0
05780885-n	dedução	55.0
05780885-n	consequência	2.1774
05780885-n	implicação	2.3416
13385216-n	pasta	2.3117
13385216-n	pão	55.0
13385216-n	massa	2.1831
01472807-v	misturar	55.0
00294884-v	moderar	55.0
01008378-n	organização	55.0
08430568-n	bicha	55.0
08430568-n	linha	2.01
08430568-n	fila	55.0
08430568-n	coluna	55.0
00205598-v	melhorar	55.0
02483267-v	executar	2.2758
01117484-v	completar	55.0
01117484-v	pregar	2.2807
07967382-n	etnia	55.0
05098942-n	dimensão	2.209
05098942-n	medida	55.0
05098942-n	calibre	55.0
05098942-n	tamanho	55.0
08429052-n	coluna	55.0
04729984-n	majestade	55.0
05256085-n	cabelo	55.0
07959269-n	aglomeração	55.0
00098770-v	ressuscitar	55.0
06590065-n	leitura	55.0
09460046-n	tor	2.0717
00053394-r	abertamente	55.0
14551321-n	hiperacúsia	55.0
08222293-n	audiência	55.0
06208751-n	visão	55.0
06208751-n	vista	2.0779
06208751-n	perspectiva	55.0
02775934-a	monetário	55.0
01069777-n	sobriedade	55.0
07449676-n	rave	55.0
07125096-n	maldição	2.3738
00871418-n	integração	55.0
04850117-n	justiça	55.0
00029037-r	por_um_lado	55.0
00029037-r	para_além_disso	55.0
00029037-r	de_qualquer_modo	55.0
07478874-n	crash	55.0
04151940-n	tela	55.0
07047505-n	mistura	55.0
01678112-a	raro	55.0
08190754-n	corpo	55.0
10497775-n	questor	55.0
05076827-n	equilíbrio	55.0
05076827-n	proporção	2.2529
02264752-v	creditar	2.014
07661486-n	pescoço	55.0
07661486-n	colarinho	55.0
01116980-v	insistir	55.0
01116980-v	fazer	55.0
15040033-n	silicato	2.3567
04087899-n	fita	2.0777
01122595-a	obscuro	55.0
01573568-a	artificial	55.0
01573568-a	sintético	55.0
02342899-a	superior	55.0
02342899-a	excelente	55.0
06542047-n	eliminação	55.0
06542047-n	proibição	55.0
02346409-v	exportar	55.0
00099517-v	falhar	55.0
00087736-v	segurar	55.0
00087736-v	pegar	55.0
00087736-v	contrato	55.0
00087736-v	contrair	55.0
01273910-a	subjectivo	55.0
00099290-a	vivo	55.0
11410298-n	cristalização	55.0
01644050-v	provocar	2.3909
01644050-v	induzir	2.3837
04726724-n	natureza	55.0
02907000-a	teológico	55.0
00637259-v	calcular	55.0
00010385-a	crapuloso	55.0
04921900-n	educação	55.0
04921900-n	instrução	55.0
04921900-n	formação	55.0
00715140-a	democrático	55.0
02473431-v	vetar	55.0
00292672-v	destroçar	55.0
08405723-n	império	55.0
03507048-n	cor	55.0
03507048-n	coração	55.0
13954253-n	existência	55.0
01364993-a	amargo	55.0
05868477-n	termo	55.0
05868477-n	término	55.0
05868477-n	fim	2.1446
05868477-n	final	2.1586
05859630-n	produto	55.0
00893167-v	dispensar	2.2629
01086081-n	presente	55.0
01086081-n	dom	55.0
04612722-n	produção	55.0
04612722-n	fruto	55.0
15113229-n	período	55.0
15113229-n	etapa	2.3572
02769933-a	numérico	55.0
07206461-n	negação	55.0
00234988-v	regular	55.0
00029677-n	processo_físico	55.0
00029677-n	processo	55.0
05054130-n	continuidade	55.0
05054130-n	persistência	2.3482
05708432-n	percepção	55.0
00960629-a	fiel	2.2386
11426778-n	afinidade	2.1949
07131854-n	articulação	55.0
09884666-n	riso	55.0
00560247-v	falhar	55.0
02000868-v	perseguir	2.2646
00116529-a	ressentido	55.0
02079933-v	transportar	55.0
02079933-v	transmitir	55.0
01493897-a	verde	55.0
14917208-n	indicador	55.0
08110648-n	subespécie	55.0
10107303-n	pai	55.0
10107303-n	fundador	55.0
10107303-n	padre	55.0
05399034-n	leite	55.0
07321247-n	renascimento	55.0
08285109-n	seminário	55.0
02395115-a	saboroso	2.2287
00494948-r	incondicionalmente	55.0
02457233-v	honrar	55.0
00960851-n	resistência	55.0
01942507-a	falso	55.0
13344071-n	protecção	55.0
13344071-n	segurança	55.0
01641914-v	iniciar	2.0488
06845599-n	marca	55.0
00007488-r	absolutamente	55.0
11079252-n	james	55.0
13737480-n	trimestre	2.0382
13737480-n	quarto	2.2918
02550044-v	cuidar	55.0
01823149-v	ignorar	55.0
00784184-v	tentar	55.0
02248693-a	cultural	55.0
02248693-a	étnico	55.0
14804487-n	cimento	55.0
05101261-n	perímetro	2.2355
00088120-v	resfriar-se	55.0
01182709-v	proporcionar	55.0
01182709-v	fornecer	55.0
01145359-n	limitação	55.0
00965404-n	violência	55.0
00965404-n	força	55.0
00965404-n	vigor	2.3038
07596684-n	doce	55.0
13943598-n	eixo	55.0
02328659-a	dócil	55.0
03006398-n	canal	55.0
01655902-v	reconstruir	2.378
00158222-v	avançar	2.1428
00158222-v	aumentar	55.0
09837824-n	banqueiro	2.0983
00100592-r	cedo	55.0
03109261-a	pro-cíclico	2.1738
02407766-v	preceder	55.0
00111016-r	militarmente	55.0
13125117-n	raiz	55.0
09436708-n	céu	55.0
00027918-r	até_agora	55.0
00027918-r	outrora	55.0
00027918-r	antigamente	55.0
10053004-n	imperador	55.0
00106182-a	abundante	55.0
00106182-a	generoso	55.0
07360841-n	cena	2.2678
06602935-n	conotação	55.0
10280945-n	magistrado	55.0
10280945-n	juiz	55.0
14210716-n	desmineralização	55.0
00241272-r	suspeitamente	55.0
00415398-v	radicar	2.0748
00393508-a	puro	2.1262
01504130-v	distribuir	55.0
08386555-n	elite	55.0
05654362-n	visão	55.0
05654362-n	vista	55.0
11473954-n	luz	55.0
01625343-v	elaborar	55.0
01957529-v	montar	2.3422
01061333-n	demanda	55.0
01061333-n	procura	2.2142
06685860-n	depósito	55.0
10748620-n	personalidade	55.0
10748620-n	dignidade	55.0
00975955-n	progresso	2.1783
04228054-n	esqui	55.0
04228054-n	esquí	55.0
13813283-n	afinidade	2.1949
14737847-n	ciclo	2.2427
00701040-v	determinar	55.0
09849598-n	amor	55.0
09849598-n	coração	55.0
09849598-n	adorado	55.0
09849598-n	sol	55.0
00535455-n	carioca	55.0
01009206-a	primeiro	55.0
01009206-a	inicial	55.0
01759527-a	permanente	55.0
01774426-v	detestar	55.0
01871565-a	econômico	55.0
01871565-a	económico	55.0
04913738-n	nobreza	55.0
01941274-a	vivo	55.0
02377480-n	égua	2.2395
12858150-n	monarda	55.0
06967529-n	catalão	55.0
00463917-a	interior	55.0
02118933-v	notar	2.2596
02118933-v	reparar	55.0
02118933-v	observar	55.0
01015940-a	antepenúltimo	55.0
02452637-n	focinho	55.0
01233397-n	assistência	55.0
06262567-n	cinema	55.0
06262567-n	cine	55.0
11458314-n	nevoeiro	55.0
11458314-n	névoa	55.0
09767197-n	fator	55.0
14530836-n	capacidade	55.0
02774152-n	bolsa	55.0
02227344-a	delicado	55.0
02227344-a	fino	55.0
13091057-n	conduta	2.0992
00217700-v	inundar	2.2767
01008439-a	finito	2.0684
07304852-n	desgraça	55.0
05959954-n	símbolo	55.0
05959954-n	credo	55.0
10353355-n	sobrinho	55.0
00638837-v	manejar	55.0
00638837-v	tratar	2.3664
15165490-n	meio_dia	55.0
00894551-a	estável	55.0
04234670-n	ardósia	2.0807
00038365-v	pentear	55.0
08078020-n	casa	55.0
08078020-n	família	55.0
08078020-n	lar	55.0
02026086-v	acompanhar	55.0
00964090-a	falível	55.0
09408250-n	atraso	2.0005
01148296-v	cobrir	2.1869
08766988-n	alemanha	55.0
00228025-a	ganhador	55.0
01325774-v	matar	55.0
02917742-n	cela	55.0
01998432-v	seguir	55.0
01909812-v	girar	55.0
00650353-v	distinguir	55.0
00650353-v	separar	55.0
00650353-v	diferenciar	55.0
00058002-n	desembarcação	55.0
07018724-n	paixão	55.0
09984659-n	cliente	55.0
00498912-a	narrativo	55.0
09555127-n	vénus	55.0
00037200-n	crédito	55.0
07508486-n	orgulho	55.0
08595720-n	paralelo	2.0279
08595720-n	latitude	55.0
00429060-v	recortar	55.0
00429060-v	reduzir	55.0
00429060-v	cortar	55.0
10257948-n	bibliotecário	55.0
00520357-v	interromper	55.0
00520357-v	perturbar	55.0
00752847-a	ridículo	2.3732
13593219-n	fator	55.0
03676175-n	estatina	55.0
03676175-n	estatinas	2.2336
00459296-v	apressar	55.0
00539770-v	penetrar	55.0
00539770-v	atravessar	55.0
00539770-v	romper	55.0
09424270-n	satélite	55.0
06211963-n	conformidade	55.0
06384269-n	canto	2.079
01830403-a	grande	55.0
01830403-a	importante	55.0
00616857-v	ignorar	55.0
05565064-n	punho	55.0
00745499-v	ordenar	2.197
07012279-n	roteiro	55.0
07012279-n	guião	55.0
07366289-n	partida	55.0
07366289-n	desvio	55.0
07366289-n	divergência	2.3399
07366289-n	diferença	55.0
02787073-a	racionalista	55.0
10614976-n	fumador	55.0
10614976-n	fumante	55.0
01111816-v	marcar	55.0
01111816-v	anotar	55.0
00079107-r	indubitavelmente	55.0
04731925-n	ponto	55.0
00590047-n	presidência	55.0
00298293-a	coletivo	55.0
03081660-n	composição	55.0
14046202-n	gestação	2.2898
14046202-n	gravidez	55.0
14584390-n	teste	55.0
06784966-n	caso	55.0
00241952-a	negro	55.0
00241952-a	preto	55.0
07487695-n	sexo	55.0
01512527-a	maior	2.3299
01512527-a	principal	55.0
05035961-n	energia	55.0
05035961-n	força	55.0
05035961-n	vigor	55.0
00571283-n	costas	55.0
05106220-n	gigantismo	55.0
05816287-n	informação	55.0
01581635-v	revestir	55.0
01067538-a	raro	55.0
00291286-v	emitir	55.0
10553805-n	salvador	55.0
02413131-n	ovelha	55.0
02858304-n	barco	55.0
02858304-n	embarcação	2.1367
14365950-n	displasia	55.0
02879273-a	menstrual	55.0
13474290-n	emissão	55.0
15102712-n	nodo	55.0
10307234-n	membro	2.0315
01043989-n	adoração	55.0
00128989-r	electricamente	2.3621
06822831-n	breve	2.2663
01226941-n	favor	55.0
01271189-v	revestir	55.0
01976488-v	derrubar	55.0
05159948-n	validade	55.0
01941026-a	gráfico	2.2942
08936647-n	lyon	55.0
15065928-n	silvina	55.0
13802306-n	imperativo	55.0
00909363-a	triste	55.0
02622234-v	conectar	55.0
02622234-v	unir	55.0
02622234-v	ligar	55.0
07342495-n	ciclo	55.0
01809245-a	chateado	55.0
01809245-a	molesto	55.0
00177186-a	propício	55.0
00177186-a	favorável	55.0
02280969-a	vital	55.0
08363812-n	monarquia	2.2916
00867231-v	abençoar	2.3649
08518940-n	bacia	55.0
06999233-n	ilustração	55.0
03570709-n	ingrediente	55.0
00941485-a	implícito	55.0
00791134-v	convocar	55.0
00791134-v	citar	2.2148
00791134-v	chamar	2.0884
15164354-n	quinta-feira	55.0
15046900-n	sólido	55.0
02646931-v	dominar	55.0
02646931-v	controlar	55.0
02646931-v	mandar	55.0
06478988-n	comissão	55.0
14607131-n	hidroxiprolina	55.0
00914421-a	exato	55.0
00785008-v	interrogar	55.0
00785008-v	perguntar	2.3182
08242799-n	partida	55.0
08242799-n	tripulação	55.0
01167817-a	insalubre	55.0
00289799-a	intacto	55.0
01827535-a	fraco	55.0
01827535-a	débil	55.0
00023958-r	pictoricamente	55.0
13586122-n	coeficiente	55.0
01431723-v	beijar	55.0
02517999-a	infravermelho	2.0589
14571618-n	oligospermia	55.0
00061933-v	cirurgia_plástica_facial	55.0
05197797-n	domínio	55.0
00674607-v	selecionar	55.0
00674607-v	optar	55.0
00674607-v	apanhar	55.0
00674607-v	escolher	55.0
00674607-v	eleger	55.0
00674607-v	pegar	55.0
08641113-n	cercania	55.0
08641113-n	proximidade	55.0
08641113-n	lugar	55.0
08641113-n	vizinhança	55.0
07945657-n	morto	55.0
02651424-v	albergar	55.0
01484987-a	feminino	55.0
02122878-n	rainha	55.0
04870340-n	grandeza	55.0
04870340-n	nobreza	55.0
00411048-n	prática	55.0
02577734-a	material	55.0
00743082-v	difundir	55.0
00743082-v	transmitir	55.0
14370992-n	epistaxe	2.3223
00059127-n	evasão	55.0
15205532-n	século	55.0
04051825-n	muralha	55.0
04051825-n	muro	55.0
13733402-n	divisor	2.0
13733402-n	fator	55.0
02462489-a	falso	55.0
01644339-v	precipitar	2.0856
00761713-v	negociar	55.0
02889406-a	oftálmico	55.0
02912686-a	farmacológico	55.0
06377442-n	versificação	55.0
06377442-n	poema	55.0
06377442-n	verso	55.0
06377442-n	poesia	55.0
01656458-v	derrubar	55.0
06118146-n	orografia	2.2556
00592222-a	contínuo	55.0
00592222-a	constante	55.0
13597794-n	base	55.0
07234657-n	recriminação	55.0
00118032-r	então	55.0
00034479-n	coisa	55.0
09448090-n	estratosfera	55.0
00170695-v	actualizar	55.0
14750316-n	estradiol	55.0
01888511-v	tremer	55.0
01914657-v	cruzar	2.157
00133140-r	visualmente	2.3273
02068946-a	idêntico	55.0
02338615-a	superior	55.0
01059564-v	desprezar	55.0
01059564-v	ignorar	55.0
01068773-n	abstinência	55.0
01473353-a	pequeno	55.0
01473353-a	insignificante	55.0
02852523-n	bloco	55.0
01069012-n	ascetismo	2.3184
01069012-n	ascese	55.0
01069012-n	ascética	2.1758
00868910-n	cálculo	55.0
05122557-n	maioria	55.0
09786338-n	aluno	55.0
03023852-a	turco	55.0
00053097-n	adeus	55.0
00053097-n	despedida	55.0
08417920-n	sessão	55.0
06217103-n	democracia	55.0
00495038-v	isolar	55.0
08363106-n	tecnocracia	55.0
01219282-v	reforçar	55.0
04965661-n	amarelo	55.0
02106506-v	perceber	55.0
02106506-v	sentir	55.0
05592126-n	costa	2.1159
02827606-n	cinto	55.0
09410101-n	rift	2.1
05698791-n	desconfiança	55.0
05698791-n	suspeita	2.3041
01151889-v	dirigir	55.0
02847894-a	financeiro	55.0
02847894-a	fiscal	55.0
02847894-a	promotor	55.0
02202307-a	terceiro	55.0
05785508-n	ponderação	55.0
05785508-n	especulação	55.0
05785508-n	consideração	55.0
05785508-n	reflexão	55.0
05785508-n	meditação	55.0
05785508-n	contemplação	55.0
05785508-n	pensamento	55.0
00448440-v	anular	55.0
00787660-v	reforçar	55.0
00163441-v	renovar	55.0
00163441-v	restaurar	55.0
03297735-n	estabelecimento	55.0
00050454-v	despir	55.0
00249679-v	envelhecer	2.3948
14576468-n	hipotonia	55.0
01429455-v	criar	2.2278
03203441-n	fenitoína	55.0
02460199-v	alugar	55.0
01144009-a	explosivo	2.2826
00937105-n	fresco	55.0
00937105-n	afresco	2.2797
02983577-a	emocional	2.2082
15019030-n	areia	55.0
02472293-n	homem	55.0
02472293-n	humano	55.0
00099590-a	em_jogo	55.0
07583197-n	sopa	55.0
00337404-a	inseguro	55.0
00337404-a	incerto	55.0
02502536-v	admitir	55.0
01099951-a	específico	55.0
04165551-n	sector	55.0
00419289-a	sujo	55.0
00013887-a	abundante	55.0
00342164-v	cair	55.0
00342164-v	descer	55.0
05588174-n	costa	2.2327
05588174-n	costas	55.0
04732543-n	marca	55.0
00055793-n	deserção	55.0
13680381-n	sol	55.0
02403454-n	vaca	55.0
02403454-n	boi	55.0
14966530-n	octano	2.0778
13777509-n	montão	55.0
13777509-n	quantidade	55.0
01385255-a	gigantesco	55.0
01385255-a	sobejo	55.0
01385255-a	imenso	55.0
01385255-a	vasto	55.0
01385255-a	enorme	55.0
01385255-a	tremendo	2.1045
04230221-n	pele	2.2919
01475415-v	desatar	55.0
02346627-n	histricídeo	2.0044
02093888-a	seguro	55.0
02983904-n	cátedra	55.0
00080929-v	manipular	55.0
03899328-n	caminho	55.0
00715074-v	concluir	2.3842
00715074-v	encerrar	55.0
02415172-a	fino	55.0
02415172-a	franzino	55.0
02415172-a	delgado	55.0
01747717-v	programar	55.0
01415480-a	estreito	55.0
05715864-n	sabor	55.0
01955508-v	enviar	55.0
14537054-n	seca	55.0
02124253-a	funcional	55.0
02124253-a	operacional	55.0
05392744-n	câmara	2.0765
05392744-n	câmera	55.0
01518386-a	militar	55.0
00023383-a	incorrecto	2.1097
00023383-a	inexacto	55.0
00023383-a	impreciso	55.0
01251128-a	frio	55.0
13570236-n	transporte	55.0
00725772-a	dependente	55.0
02495038-v	deter	55.0
02495038-v	encarcerar	55.0
02495038-v	confinar	2.0668
06597204-n	edição	55.0
01359432-v	enfiar	2.3062
06712325-n	pregação	55.0
06712325-n	sermão	55.0
14673747-n	dolomite	2.3877
13772468-n	ónus	55.0
13772468-n	carga	55.0
00056683-v	gerar	55.0
11916467-n	millefolium	2.2859
00532739-n	fandangar	55.0
07189411-n	bênção	55.0
06606191-n	matiz	55.0
01061481-v	indicar	55.0
01061481-v	exprimir	55.0
01194483-a	atento	55.0
13987905-n	transporte	55.0
13987905-n	glória	55.0
03733281-n	labirinto	55.0
14978729-n	pepsina	55.0
01271936-v	revestir	55.0
00050446-a	redutivo	55.0
00873469-v	avisar	55.0
00227969-n	imolação	55.0
07985628-n	casal	55.0
07985628-n	dupla	55.0
03728437-n	fósforo	55.0
00095320-r	em_baixo	55.0
00805034-n	regulamentação	2.0314
00805034-n	regulação	55.0
00805034-n	regulamento	2.3079
01803641-v	debochar	55.0
01803641-v	burlar	55.0
02320374-v	cobrar	55.0
07051975-n	letra	55.0
00019182-v	despertar	55.0
02426171-v	abrir	55.0
02841066-a	geográfico	2.1536
02841066-a	espacial	55.0
07601809-n	caramelo	2.0566
02065958-a	contrário	2.2108
00087354-a	agitado	55.0
04735233-n	variabilidade	55.0
06155567-n	história	55.0
10059582-n	partidário	55.0
13253612-n	compra	2.1877
13253612-n	aquisição	2.0715
02608347-v	iniciar	55.0
02608347-v	partir	2.1851
02608347-v	começar	55.0
04674861-n	vista	55.0
13349662-n	depósito	55.0
01826498-v	preferir	55.0
05760202-n	memória	55.0
02213270-a	escrito	55.0
06549661-n	permissão	55.0
06549661-n	licença	55.0
03624767-n	cavalo	55.0
13956097-n	realidade	55.0
00787465-n	contribuição	2.2897
00787465-n	participação	55.0
00787465-n	contributo	55.0
00787465-n	parte	55.0
02947477-a	pluralista	55.0
01182021-v	alimentar	55.0
01182021-v	nutrir	55.0
01182021-v	sustentar	55.0
05109324-n	ganho	55.0
02341684-v	blindar	55.0
13366693-n	acumulação	55.0
07541053-n	esperança	55.0
03495258-n	harpa	55.0
00568483-v	patentear	2.0626
00066025-v	choramingar	55.0
00066025-v	gemer	55.0
10195593-n	hipócrita	55.0
01483324-a	masculino	55.0
05144663-n	mal	55.0
05144663-n	maldade	55.0
05144663-n	mau	55.0
01620436-v	autodestruir	55.0
00854420-v	enganar	55.0
01254324-v	gastar	55.0
05923696-n	ideal	55.0
00180962-n	eleição	55.0
03205458-n	dirk	55.0
02735086-n	arquivo	55.0
14481929-n	possibilidade	55.0
05031849-n	solidez	55.0
05031849-n	firmeza	55.0
00063652-n	êxito	2.0475
00063652-n	sucesso	55.0
01409581-a	análogo	2.3007
01409581-a	semelhante	55.0
01409581-a	similar	55.0
09024467-n	madrid	55.0
15136147-n	semana	55.0
08907606-n	indonésia	55.0
00104942-a	demasiado_ganancioso	55.0
09897696-n	transportador	55.0
09897696-n	portador	55.0
03313333-n	fachada	55.0
01542207-v	derramar	55.0
01144133-n	planejamento	55.0
01144133-n	planeamento	2.1046
01516534-v	forçar	55.0
10034906-n	motorista	55.0
10034906-n	condutor	55.0
05186306-n	votação	2.1704
05186306-n	sufrágio	55.0
05186306-n	voto	55.0
02961258-a	polonês	55.0
06902696-n	c	55.0
02084804-a	científico	55.0
02084804-a	cientista	55.0
11078982-n	santiago	55.0
01646075-v	fazer	2.3942
03268311-n	cotovelo	2.1263
15213406-n	novembro	55.0
07303335-n	fogueira	55.0
06705891-n	coroa	55.0
06705891-n	galhardete	2.2962
10480253-n	profissional	55.0
00669942-a	maldito	55.0
02031473-a	liberal	55.0
03504723-n	administração	55.0
06763273-n	observação	2.2983
06763273-n	anotação	55.0
06763273-n	nota	55.0
00338821-n	reorganização	55.0
01284212-a	impressionante	55.0
01284212-a	dramático	55.0
01284212-a	espetacular	55.0
03501614-n	cabeça	55.0
02977619-n	marco	55.0
00057506-v	parto	55.0
14529524-n	impunidade	55.0
02082218-a	insatisfatório	2.1941
00291873-v	iluminar	55.0
00291873-v	alumiar	55.0
07537376-n	tristeza	55.0
05893653-n	erro	55.0
06328643-n	gênero	55.0
06328643-n	género	2.3136
05625373-n	génio	55.0
00197710-r	juntamente	55.0
00669099-v	consentir	55.0
00669099-v	permitir	55.0
00108913-r	aqui	55.0
00108913-r	cá	55.0
13303759-n	preço	55.0
13303759-n	suborno	55.0
00908672-a	ofensivo	55.0
02984998-a	corpuscular	2.1188
02843218-a	linguístico	55.0
00060605-a	vazio	55.0
00060605-a	singelo	55.0
00060605-a	simples	55.0
08373723-n	combinação	2.0479
00138611-r	provavelmente	55.0
10143172-n	avô	55.0
02847786-a	floral	2.209
07916970-n	sangria	2.2903
05825245-n	verificação	55.0
05825245-n	confirmação	55.0
08510666-n	rosto	2.1867
08510666-n	cara	55.0
08510666-n	face	2.2832
08510666-n	lado	55.0
05838176-n	resolução	2.3785
05838176-n	determinação	55.0
05838176-n	decisão	55.0
08180639-n	proletariado	55.0
06784003-n	problema	55.0
05722868-n	formigueiro	55.0
08439126-n	selva	55.0
13348456-n	resseguro	55.0
