synset	word	csco
05586759-n	dermatosquelet	99.0
05586759-n	exosquelet	99.0
01554311-n	genus_dendrocolaptes	99.0
01554311-n	dendrocolaptes	99.0
04783724-n	plausibilitat	99.0
12330336-n	genus_myrtus	99.0
12330336-n	myrtus	99.0
06867510-n	calderó	99.0
10267437-n	Little_John	99.0
11173475-n	Dmitri_Mendeleev	99.0
14449126-n	necessitat	99.0
00086341-a	exaltat	99.0
00086341-a	frenètic	99.0
02768226-n	tauler	99.0
01380489-n	genus_diplococcus	99.0
13514880-n	metamorfosi	99.0
13514880-n	metabolisme	99.0
05682570-n	curiositat	99.0
00139919-n	recepció	99.0
00972621-n	escomesa	99.0
00972621-n	atac	99.0
00972621-n	envestida	99.0
00972621-n	assalt	99.0
07735404-n	xerevia	99.0
07735404-n	xirivia	99.0
09777012-n	agent_de_negocis	99.0
02684789-n	agonista	99.0
09408540-n	Rhin	99.0
10559603-n	escolar	99.0
10559603-n	alumna	99.0
04187061-n	funda	99.0
00923303-n	sericicultura	99.0
14934758-n	paper_de_carta	99.0
04265535-n	Space_Needle	99.0
02836626-a	radial	99.0
06182144-n	teologia	99.0
02891236-a	mecànic	99.0
14042165-n	hipocàpnia	99.0
00805868-n	indexació	99.0
01001814-n	calorimetria	99.0
14684272-n	olivenita	99.0
07094508-n	escansió	99.0
03593222-n	laca_japonesa	99.0
04037625-n	pista	99.0
04037625-n	circuit	99.0
02089232-n	gos_salsitxa	99.0
12345136-n	punica	99.0
12345136-n	genus_punica	99.0
04555600-n	cossi	99.0
07090108-n	prolixitat	99.0
00080705-v	cuidar-se	99.0
11708442-n	illicium	99.0
11708442-n	genus_illicium	99.0
01928390-v	fer_jogging	99.0
01928390-v	fer_footing	99.0
01648993-n	scaphiopus	99.0
01648993-n	genus_scaphiopus	99.0
00538144-n	polca	99.0
06952705-n	flamenc	99.0
00312553-n	viatge	99.0
09386422-n	partícula	99.0
09217508-n	Mar_de_Beaufort	99.0
02008316-n	genus_ardea	99.0
02008316-n	ardea	99.0
13963032-n	extinció	99.0
04814025-n	gràcia	99.0
04814025-n	galania	99.0
04814025-n	galanor	99.0
04814025-n	galanesa	99.0
13381734-n	taló	99.0
13381734-n	xec	99.0
08409617-n	institut	99.0
14359459-n	singlot	99.0
11455695-n	focus	99.0
07621001-n	glacé	99.0
05725378-n	temperatura	99.0
02046045-n	genus_plautus	99.0
02046045-n	plautus	99.0
02442172-n	ermini	99.0
11311287-n	Mickey_Spillane	99.0
00711059-a	rigurós	99.0
00711059-a	sever	99.0
00711059-a	estricte	99.0
10004019-n	tècnic_dental	99.0
14884120-n	glucosa	99.0
04840715-n	gràcia	99.0
08549480-n	urbanització	99.0
00427331-a	purificat	99.0
01029642-v	qualificar	99.0
06835951-n	sigma	99.0
09903367-n	cèlibe	99.0
09903367-n	celibatari	99.0
13474290-n	emissió	99.0
10197967-n	gandul	99.0
10197967-n	mandrós	99.0
10197967-n	dropo	99.0
06259027-n	encapçalament	99.0
06259027-n	capçalera	99.0
02355711-n	esciúrids	99.0
00908405-n	animació	99.0
06111335-n	mecànica_newtoniana	99.0
06111335-n	mecànica_clàssica	99.0
01052215-n	interposició	99.0
00265314-a	gallina	99.0
00265314-a	cagat	99.0
00265314-a	poruc	99.0
00265314-a	covard	99.0
12904938-n	lycium	99.0
01388418-a	extens	99.0
01388418-a	extensíssim	99.0
03446070-n	pal_de_golf	99.0
03446070-n	bastó_de_golf	99.0
03446070-n	pal	99.0
07533257-n	pessimisme	99.0
03129471-n	llar_d'infants	99.0
03129471-n	borderia	99.0
08492546-n	ruta_aèria	99.0
80000909-n	decret	99.0
03660664-n	biblioteca	99.0
05442131-n	cromosoma	99.0
02696569-n	algòmetre	99.0
06417279-n	missal	99.0
05900430-n	programa_d'educació	99.0
00736219-n	delinqüència_juvenil	99.0
00832306-n	ecocardiografia	99.0
01750315-n	notechis	99.0
01750315-n	genus_notechis	99.0
01638952-n	sirènids	99.0
01823610-n	coccyzus	99.0
01823610-n	genus_coccyzus	99.0
06187154-n	antinomianisme	99.0
07871436-n	mandonguilla	99.0
07871436-n	pilota	99.0
00646117-a	improbable	99.0
00646117-a	fantàstic	99.0
00646117-a	increïble	99.0
00646117-a	inversemblant	99.0
00674760-n	gastrectomia	99.0
01472807-v	mesclar	99.0
01472807-v	barrejar	99.0
10113583-n	testaferro	99.0
10113583-n	home_de_palla	99.0
10113583-n	tapadora	99.0
10113583-n	encobridor	99.0
03069238-a	glandular	99.0
00240293-v	ampliar	99.0
00240293-v	engrandir	99.0
11443721-n	cicló	99.0
00522463-a	exhaustiu	99.0
10890868-n	Johnny_Appleseed	99.0
06493392-n	menú	99.0
10331347-n	creditor_hipotecari	99.0
01511706-v	impulsar	99.0
01511706-v	impel·lir	99.0
01943718-v	remuntar	99.0
01865807-a	conradís	99.0
01865807-a	llauradís	99.0
01865807-a	cultivable	99.0
01865807-a	conrador	99.0
01865807-a	arable	99.0
01865807-a	lavorable	99.0
10010243-n	desviacionista	99.0
00927430-v	suggerir	99.0
01967373-v	submergir-se	99.0
01967373-v	cabussar-se	99.0
01967373-v	capbussar-se	99.0
01967373-v	enfonsar-se	99.0
08107499-n	família	99.0
12795829-n	genus_bergenia	99.0
09865068-n	esclava	99.0
10589785-n	agent_marítim	99.0
09012101-n	Repúbliques_Bàltiques	99.0
13894154-n	rodera	99.0
07987903-n	octet	99.0
01437963-a	extens	99.0
01437963-a	llarg	99.0
00171292-a	desagradable	99.0
01611746-v	escampar	99.0
00440580-v	ronsejar	99.0
00440580-v	moderar	99.0
00440580-v	alentir	99.0
00440580-v	sornejar	99.0
00440580-v	remolejar	99.0
00440580-v	retardar	99.0
14893881-n	oli_d'absenta	99.0
01137582-v	afusellar	99.0
02504013-n	elefant_asiàtic	99.0
02988060-a	nacional	99.0
02424949-a	desordenat	99.0
14825982-n	cresol	99.0
03491724-n	dogal	99.0
03491724-n	soga	99.0
08111419-n	tipus	99.0
01581305-a	extra	99.0
01581305-a	excedent	99.0
01581305-a	sobrer	99.0
01581305-a	sobrant	99.0
01581305-a	excessiu	99.0
01581305-a	superflu	99.0
01880473-n	potorous	99.0
07798985-n	sardineta	99.0
07798985-n	espasí	99.0
01776952-v	agradar	99.0
03300216-n	ethernet	99.0
01578821-v	repartir	99.0
01578821-v	servir	99.0
06554373-n	habeas_corpus	99.0
06859175-n	semitò	99.0
01578821-n	corvus	99.0
01578821-n	genus_corvus	99.0
03773035-n	espill	99.0
03773035-n	mirall	99.0
07246742-n	objecció	99.0
07246742-n	reconvenció	99.0
07246742-n	protesta	99.0
02485844-v	sortir	99.0
02485844-v	estar_promès	99.0
02412647-v	fer_vaga	99.0
03131574-n	bressol	99.0
03131574-n	bres	99.0
00263947-n	acoloriment	99.0
09598370-n	Don_Quixote	99.0
09598370-n	Don_Quijote	99.0
03175301-n	densímetre	99.0
13954253-n	existència	99.0
12163824-n	meló	99.0
05622456-n	aptitud	99.0
01780202-v	témer	99.0
06232499-n	presbiterianisme	99.0
03982767-n	caixonet_d'almoines	99.0
10939187-n	Aelius_Donatus	99.0
01410568-n	genus_spirogyra	99.0
00461611-n	curling	99.0
14615724-n	pirofosfat	99.0
04135315-n	compresa	99.0
08647354-n	cementiri	99.0
12567490-n	ginebre	99.0
04310904-n	acer	99.0
14328105-n	cefalàlgia_tensional	99.0
14975598-n	papir	99.0
04275661-n	clau	99.0
11269515-n	Erwin_Rommel	99.0
02844056-n	alfil	99.0
00158864-a	adjunt	99.0
00158864-a	afegit	99.0
07300781-n	error_algorítmic	99.0
07276414-n	acomiadament	99.0
07276414-n	comiat	99.0
02815600-n	collaret	99.0
02815600-n	enfilall	99.0
02815600-n	collar	99.0
02815600-n	fil	99.0
10226803-n	saltador	99.0
01438304-v	despatxar	99.0
01438304-v	lliurar	99.0
01438304-v	entregar	99.0
07626833-n	pastís_de_carabassa	99.0
04032049-n	cantó	99.0
06377275-n	pastorel·la	99.0
14766364-n	líquid_anticongelant	99.0
14766364-n	anticongelant	99.0
01263257-n	viratge	99.0
00137641-a	indebut	99.0
04500060-n	espàtula	99.0
00692506-n	castració	99.0
00858188-n	son	99.0
00858188-n	dormida	99.0
01387022-v	llimar-se	99.0
01387022-v	llimar	99.0
10132775-n	rodamón	99.0
06523641-n	pòlissa	99.0
06523641-n	assegurança	99.0
06523641-n	pòlissa_d'assegurances	99.0
06587596-n	shareware	99.0
06587596-n	programari_de_prova	99.0
06587596-n	software_de_prova	99.0
14496193-n	higiene	99.0
14496193-n	netedat	99.0
14496193-n	polidesa	99.0
01220885-v	adherir-se	99.0
01220885-v	adherir	99.0
01220885-v	enganxar	99.0
01220885-v	aferrar-se	99.0
05264247-n	crosta	99.0
02738859-n	guardabraç	99.0
02717102-v	percebre	99.0
02717102-v	conduir	99.0
02717102-v	rebre	99.0
02717102-v	portar	99.0
02717102-v	tornar	99.0
02717102-v	dur	99.0
02717102-v	carregar	99.0
00076400-v	perbocar	99.0
00076400-v	vomitar	99.0
09081688-n	Coeur_d'Alene	99.0
14949075-n	estella	99.0
05476256-n	nervi_cranial	99.0
80001138-n	estereoquímica	99.0
01301630-n	Guerra_Civil_dels_Estats_Units	80.0
05988097-n	desencant	99.0
05988097-n	desengany	99.0
05988097-n	desil·lusió	99.0
01927279-a	emotiu	99.0
05005250-n	propietat_fisiològica	99.0
01047951-v	ulular	99.0
01047951-v	udolar	99.0
01047951-v	ganyolar	99.0
10096016-n	almirall_de_la_flota	80.0
05978370-n	saber_popular	99.0
04504038-n	tenda_doble	99.0
12878019-n	genus_besseya	99.0
12878019-n	besseya	99.0
07469975-n	llançament_de_pes	99.0
01670092-n	tortuga_de_terra	99.0
10032987-n	somniador	99.0
08058098-n	companyia	99.0
08058098-n	empresa	99.0
08058098-n	societat	99.0
14543756-n	especulació	99.0
11599165-n	genus_welwitschia	99.0
11599165-n	genus_welwitchia	99.0
06990000-n	egipci	99.0
04545858-n	transmissor-receptor	99.0
04545858-n	walkie-talkie	99.0
01143760-n	reorganització	99.0
02439568-n	peu	99.0
02439568-n	mà	99.0
10772092-n	home_del_temps	99.0
00151574-v	readaptar-se	99.0
01152214-v	apuntar	99.0
07627310-n	cresta	99.0
01854700-n	bec_de_serra	99.0
02836757-a	radial	99.0
10189179-n	pintor_de_parets	99.0
80000057-a	sòdic	99.0
12312405-n	genus_anigozanthus	99.0
12312405-n	anigozanthus	99.0
00130701-a	postmeridià	99.0
00130701-a	PM	99.0
12772419-n	achras	99.0
12772419-n	genus_achras	99.0
00951781-n	comercialització	99.0
08280124-n	acadèmia	99.0
00381496-v	moldre	99.0
14436769-n	llims	99.0
02301180-a	subalimentat	99.0
02301180-a	desnutrit	99.0
06769032-n	desmitificació	99.0
02253127-n	pugó	99.0
02940759-a	familiar	99.0
11142614-n	Percival_Lowell	99.0
00818466-n	guarda	99.0
00818466-n	responsabilitat	99.0
01568493-n	dendroica	99.0
01568493-n	genus_dendroica	99.0
09841515-n	entrenador_de_beisbol	99.0
13680463-n	unitat_monetària_papú	99.0
13159778-n	fulla_sagitada	99.0
01949195-n	fisurèl·lids	99.0
00062671-n	realització	99.0
01012100-a	més_gran	99.0
01012100-a	gran	99.0
01221254-n	conducta	99.0
01221254-n	comportament	99.0
04890546-n	saviesa	99.0
04890546-n	sapiència	99.0
04890546-n	saber	99.0
07891726-n	vi	99.0
07445480-n	ascens	99.0
07445480-n	pujada	99.0
02335828-a	suficient	99.0
14405931-n	pànic	99.0
05767733-n	representació_mental	99.0
05767733-n	imatge	99.0
05767733-n	representació	99.0
05767733-n	imatge_mental	99.0
07381231-n	quiquiriquic	99.0
00980038-n	atac	99.0
00980038-n	ofensiva	99.0
01644050-v	induïr	99.0
08460585-n	ratxa	99.0
08596336-n	escora	99.0
01237415-n	integració	99.0
01237415-n	consolidació	99.0
01606205-v	fortificar	99.0
11511176-n	facula	99.0
03496296-n	clavecí	99.0
03496296-n	clavicèmbal	99.0
04778630-n	caràcter_agradable	99.0
11339041-n	Dylan_Thomas	99.0
02428508-n	orix_del_cap	99.0
80000999-n	xec_registrat	99.0
80000999-n	xec_conformat	99.0
13167078-n	falgueres	99.0
11023442-n	George_Ellery_Hale	99.0
09199219-n	antibarió	99.0
02814774-n	vestits_de_platja	99.0
11066425-n	David_Hume	99.0
01382482-n	genus_treponema	99.0
14926086-n	oli_de_parafina	99.0
09353437-n	Mosel	99.0
09353437-n	Mosela	99.0
11247413-n	Ptolomeu	99.0
11247413-n	Tolomeu	99.0
11247413-n	Claudi_Ptolemeu	99.0
02688974-a	cerebral	99.0
07748157-n	clementina	99.0
12595305-n	ràfia	99.0
12950984-n	genus_centranthus	99.0
12950984-n	centranthus	99.0
07483782-n	apatia	99.0
07483782-n	indiferència	99.0
07483782-n	impassibilitat	99.0
08652854-n	pol_sud_celestial	99.0
01945685-n	llimac	99.0
14832193-n	ARN	99.0
14832193-n	àcid_ribonucleic	99.0
01767329-a	personal	99.0
01767329-a	individual	99.0
01767329-a	particular	99.0
05800527-n	sondeig	99.0
12376950-n	dipterocarpàcies	99.0
01219551-n	recompensa	99.0
00643473-v	analitzar	99.0
05310790-n	mesenteri	99.0
02102605-n	gos_d'aigua	99.0
01409665-n	chlamydomonas	99.0
01409665-n	genus_chlamydomonas	99.0
01022483-n	suspensió	99.0
01022483-n	interrupció	99.0
01022483-n	cesació	99.0
13341962-n	accessió	99.0
14207561-n	infart	99.0
07450842-n	cerimònia	99.0
04806655-n	distinció	99.0
01036319-v	comprometre	99.0
01036319-v	arriscar	99.0
01036319-v	exposar	99.0
00413432-v	immigrar	99.0
07376621-n	lladruc	99.0
01425892-v	amoixar	99.0
01302544-a	subdesenvolupat	99.0
06954183-n	islandès	99.0
10658501-n	ramader	99.0
02259005-v	permutar	99.0
02259005-v	baratar	99.0
01664310-a	idealista	99.0
12191461-n	ochroma	99.0
12191461-n	genus_ochroma	99.0
01414626-v	martellejar	99.0
01414626-v	tustar	99.0
01414626-v	picar_amb_força	99.0
12044571-n	angraecum	99.0
12044571-n	genus_angraecum	99.0
12044571-n	genus_angrecum	99.0
08631750-n	antípodes	99.0
02416880-n	cabró	99.0
02416880-n	boc	99.0
01598859-a	excepcional	99.0
00202620-n	locaut	99.0
02049532-n	podicipediforme	99.0
02049532-n	ocell_podicipediforme	99.0
02701002-n	ambulància	99.0
09178481-n	Dar_al-Islam	99.0
00654015-v	reconsiderar	99.0
04226464-n	troca	99.0
04226464-n	madeixa	99.0
15008607-n	aigua_de_pluja	99.0
15008607-n	pluja	99.0
12059090-n	genus_dendrobium	99.0
00363291-a	alegre	99.0
03025250-n	sabates_de_plataforma	99.0
01779165-v	esglaiar	99.0
01779165-v	espantar	99.0
00354090-a	esmenat	99.0
11996092-n	genus_mikania	99.0
11996092-n	mikania	99.0
10990733-n	James_A._Garfield	99.0
10990733-n	James_Garfield	99.0
01405737-n	genus_sargassum	99.0
11394398-n	Hugo_Wolf	99.0
00361388-v	ennuvolar-se	99.0
00361388-v	tapar-se	99.0
11832214-n	remolatxa	99.0
04146050-n	escola	99.0
04146050-n	col·legi	99.0
10500419-n	reina_consort	99.0
02112108-a	agrupat	99.0
02112108-a	conjunt	99.0
02112108-a	coordinat	99.0
02112108-a	unit	99.0
02112108-a	combinat	99.0
01249483-n	demolició	99.0
01249483-n	enderroc	99.0
06163223-n	cosmologia	99.0
02002075-n	cigonya	99.0
06620227-n	debat_televisiu	99.0
06620227-n	programa_d'entrevistes	99.0
01621219-v	esborrar	99.0
01621219-v	escombrar	99.0
09082395-n	Twin_Falls	99.0
06284898-n	context	99.0
12940778-n	oenanthe	99.0
12940778-n	genus_oenanthe	99.0
03585875-n	planxa_de_roba	99.0
02188525-a	vint-i-dos	99.0
02188525-a	XXII	99.0
02188525-a	22	99.0
01445597-v	rosegar	99.0
11275636-n	Ken_Russell	99.0
03786417-n	morfina	99.0
07832902-n	amaniment	99.0
08301871-n	Fons_Monetari_Internacional	99.0
08301871-n	FMI	99.0
00954233-a	borni	99.0
00954233-a	guerxo	99.0
01559964-n	luscinia	99.0
01559964-n	genus_luscinia	99.0
11156333-n	Herbert_Marcuse	99.0
01553142-n	tamnofílid	99.0
08361612-n	diarquia	99.0
03827107-n	client	99.0
14011811-n	quietud	99.0
09754404-n	abat	99.0
00504592-a	incomparable	99.0
04842515-n	rancor	99.0
04842515-n	ressentiment	99.0
04842515-n	puteria	99.0
05326465-n	estrep_(os)	30.0
11917633-n	ageratina	99.0
11917633-n	genus_ageratina	99.0
00624967-v	idealitzar	99.0
03578981-n	interferòmetre	99.0
05673209-n	descuit	99.0
05673209-n	oblit	99.0
13176201-n	genus_microgramma	99.0
13176201-n	microgramma	99.0
01972820-a	connectat	99.0
01972820-a	relacionat	99.0
09184543-n	sentit_del_deure	99.0
15004715-n	resorcinol	99.0
11649012-n	torreya	99.0
11649012-n	genus_torreya	99.0
00523645-v	occidentalitzar	99.0
01500721-n	mobula	99.0
01500721-n	genus_mobula	99.0
80000788-n	arbre-B	99.0
80000788-n	B-arbre	99.0
06442405-n	Fets_dels_apóstols	99.0
00584367-n	feina	99.0
00584367-n	treball	99.0
00179190-a	canonitzat	99.0
00179190-a	glorificat	99.0
00179190-a	beatificat	99.0
07214432-n	descobriment	99.0
07214432-n	troballa	99.0
10549763-n	samurai	99.0
01617289-n	genus_gypaetus	99.0
01617289-n	gypaetus	99.0
01356670-n	genus_bacillus	99.0
06208751-n	perspectiva	99.0
06208751-n	visió	99.0
12859488-n	genus_monardella	99.0
12859488-n	monardella	99.0
02562901-v	fer	99.0
05713737-n	olor	99.0
05713737-n	percepció_olfativa	99.0
00018435-a	irreprotxable	99.0
00018435-a	impecable	99.0
11321051-n	Lee_Strasberg	99.0
06255081-n	medi	99.0
06255081-n	vehicle	99.0
00347610-v	atacar	99.0
00347610-v	escometre	99.0
00568430-n	servei	99.0
00297404-n	divagació	99.0
01931277-n	oxiuroïdeus	99.0
02558079-n	genus_percina	99.0
02558079-n	percina	99.0
00338071-v	partir	99.0
00338071-v	trencar	99.0
00338071-v	fragmentar-se	99.0
00338071-v	partir-se	99.0
00338071-v	trencar-se	99.0
11844651-n	genus_cereus	99.0
11844651-n	cereus	99.0
07538272-n	autocompassió	99.0
07538272-n	compassió_de_si_mateix	80.0
00055709-v	vegetar	99.0
07305234-n	aflicció	99.0
07305234-n	sofriment	99.0
07305234-n	pena	99.0
02069248-v	fluir	99.0
02069248-v	córrer	99.0
11640645-n	sequoia	99.0
01662118-v	desarrelar	99.0
01662118-v	extirpar	99.0
01662118-v	exterminar	99.0
02437340-v	disposar_de	99.0
02415172-a	fi	99.0
02415172-a	prim	99.0
02415172-a	tènue	99.0
11199394-n	Guru_Nanak	99.0
01852544-n	genus_cairina	99.0
01852544-n	cairina	99.0
02814860-n	far	99.0
13160015-n	fulla_bipinnada	99.0
13866827-n	polígon_còncau	99.0
00612841-v	reprimir	99.0
00627004-a	físic	99.0
00627004-a	tangible	99.0
00627004-a	substancial	99.0
00218475-v	assecar	99.0
00218475-v	secar	99.0
00218475-v	eixugar	99.0
01104889-a	propi	99.0
02198021-n	genus_philophylla	99.0
02198021-n	philophylla	99.0
13263257-n	primogenitura	99.0
00097674-a	mort	99.0
00097674-a	difunt	99.0
08982037-n	Cebú	99.0
03702582-n	machmetre	99.0
15052970-n	tint	99.0
02955767-n	capeta	99.0
02955767-n	esclavina	99.0
03993703-n	canera	99.0
02615424-a	alveolar	99.0
06090397-n	fotoquímica	99.0
11941261-n	boltonia	99.0
11941261-n	genus_boltonia	99.0
02620436-a	anal	99.0
04417672-n	sostre_de_palla	99.0
10105085-n	falsari	99.0
10105085-n	falsificador	99.0
02191617-n	calliphora	99.0
02191617-n	genus_calliphora	99.0
00310635-v	proliferar	99.0
07227158-n	jurament_hipocràtic	99.0
00594738-n	magistratura	99.0
02223694-n	genus_reticulitermes	99.0
02223694-n	reticulitermes	99.0
06104372-n	conservació_de_la_càrrega	80.0
02929289-n	esperó	99.0
02929289-n	contrafort	99.0
09296121-n	golf	99.0
07887461-n	cervesa_alemana	99.0
03680858-n	llagostera	99.0
80001051-n	cens	99.0
03609235-n	caiac	99.0
05170574-n	repercussió	99.0
05170574-n	conseqüència	99.0
05170574-n	importància	99.0
05170574-n	transcendència	99.0
01693783-n	camaleó	99.0
00240131-v	reduir	99.0
01121507-a	extraordinari	99.0
01121507-a	genial	99.0
01121507-a	excel·lent	99.0
01121507-a	diví	99.0
01121507-a	sublim	99.0
01121507-a	excepcional	99.0
12734722-n	santalàcies	99.0
02008615-a	reflectit	99.0
02008615-a	reflex	99.0
10662474-n	escombrador	99.0
10662474-n	escombraire	99.0
14520829-n	baixes_pressions	99.0
14520829-n	depressió	99.0
00272910-v	acostumar	99.0
00272910-v	habituar	99.0
00272910-v	avesar	99.0
04715487-n	adaptació	99.0
04715487-n	propietat	99.0
04715487-n	conveniència	99.0
10423225-n	filòleg	99.0
11334215-n	Sara_Teasdale	99.0
10236304-n	familiar	99.0
10236304-n	parent	99.0
11507951-n	aiguaneu	99.0
00859001-n	reacció	99.0
00859001-n	resposta	99.0
03051249-n	pinça_d'estendre	99.0
03051249-n	agulla_d'estendre	99.0
01023636-n	procediment	99.0
00278555-n	aspersió	99.0
14672717-n	corindó	99.0
11345378-n	Lleó_Tolstoy	99.0
07912093-n	Dom_Pedro	99.0
11751347-n	almegó_groc	99.0
09548489-n	silè	99.0
02462349-n	esperó	99.0
10889689-n	Neville_Chamberlain	99.0
14855724-n	orins	99.0
14855724-n	pixats	99.0
14855724-n	orina	99.0
14855724-n	pipí	99.0
10954039-n	Alexandre_Gustave_Eiffel	99.0
03338821-n	pel·lícula_fotogràfica	99.0
03338821-n	pel·lícula	99.0
00659373-v	superar	99.0
00659373-v	avantatjar	99.0
00282050-n	evolució	99.0
00282050-n	avenç	99.0
00282050-n	avançament	99.0
00282050-n	progrés	99.0
00282050-n	avanç	99.0
00282050-n	progressió	99.0
06572654-n	processador_de_textos	99.0
00312691-n	ruta	99.0
00312691-n	camí	99.0
00312691-n	trajecte	99.0
07449157-n	ball_de_màscares	99.0
07449157-n	ball_de_disfresses	99.0
06839737-n	lletra_escarlata	99.0
09791151-n	analista_de_la_indústria_del_petroli	80.0
07916970-n	sangria	99.0
80000936-n	acord_sindacal	99.0
14909895-n	àcid_hialurònic	99.0
13304009-n	preu_de_venda	99.0
04928760-n	puerilitat	99.0
06467680-n	argument	99.0
80000812-n	llenguatge_aplicatiu	99.0
02571511-v	robar	99.0
02571511-v	desvalisar	99.0
11055807-n	James_Hogg	99.0
13683805-n	unitat_monetària_angolesa	99.0
10589666-n	desballestador	99.0
01947741-a	gentil	99.0
01947741-a	educat	99.0
01947741-a	cortès	99.0
01947741-a	culte	99.0
01947741-a	refinat	99.0
01947741-a	fi	99.0
01947741-a	civilitzat	99.0
03329302-n	sínia	99.0
00300113-v	fer_adient	99.0
00300113-v	adequar	99.0
06351613-n	escriptura	99.0
03814906-n	collaret	99.0
03814906-n	collar	99.0
03254374-n	piragua	99.0
00234522-a	símplex	99.0
10334255-n	maquinista	99.0
04483307-n	trimarà	99.0
03215191-n	bombarder_en_picat	99.0
09384532-n	Pangea	99.0
03065708-n	bobina	99.0
04459018-n	perruquí	99.0
12879719-n	genus_castilleia	99.0
12879719-n	genus_castilleja	99.0
12879719-n	castilleja	99.0
12879719-n	castilleia	99.0
12532720-n	genus_glycyrrhiza	99.0
12532720-n	glycyrrhiza	99.0
07887967-n	cervesa_light	99.0
00314466-a	carpòfag	99.0
14764820-n	pell_d'ermini	99.0
03488438-n	microtelèfon	99.0
06694149-n	apologia	99.0
06694149-n	elogi	99.0
06694149-n	panegíric	99.0
06694149-n	encomi	99.0
09110939-n	Las_Vegas	99.0
00913720-a	conífer	99.0
00655987-v	classificar_per_la_mida	80.0
02183626-v	xiular	99.0
01406426-n	euglenàcies	99.0
00474043-a	incombustible	99.0
80001155-n	tomografia	99.0
11493827-n	diferència_de_potencial	99.0
14023374-n	insomni	99.0
10196845-n	iconoclasta	99.0
01744657-n	elàpids	99.0
14403107-n	alteració	99.0
14403107-n	exitació	99.0
14403107-n	agitació	99.0
14403107-n	torbació	99.0
14403107-n	pertorbació	99.0
01141841-n	concessió	99.0
00472671-v	retallar	99.0
01939598-n	mol·luscs	99.0
08490531-n	equador_magnètic	99.0
02638596-n	ganoide	99.0
00134562-a	antipàtic	99.0
04810035-n	legitimitat	99.0
01580077-n	gaig	99.0
10108018-n	fundadora	99.0
02887489-n	elàstics	99.0
00043078-v	arreglar-se	99.0
00043078-v	empolainar-se	99.0
04975122-n	to	99.0
04975122-n	matís	99.0
08354352-n	agència_de_col·locacions	99.0
00781652-v	vendre's	99.0
00781652-v	importunar	99.0
00781652-v	abordar	99.0
00781652-v	seduir	99.0
14485526-n	opinió	99.0
14485526-n	veu	99.0
11752404-n	trifolium	99.0
11752404-n	genus_trifolium	99.0
07011075-n	apart	99.0
07042137-n	octava	99.0
14437386-n	fama	99.0
14437386-n	anomenada	99.0
14437386-n	renom	99.0
14437386-n	celebritat	99.0
14668277-n	bauxita	99.0
00045561-a	virulent	99.0
00250483-a	temerari	99.0
00250483-a	imprudent	99.0
01365103-a	angoixat	99.0
01365103-a	anguniós	99.0
06898794-n	llenguatge_algèbric	99.0
06898794-n	llenguatge_algebraic	99.0
07723559-n	enciam	99.0
07723559-n	lletuga	99.0
00291338-a	ininterromput	99.0
14796359-n	carbó_activat	99.0
06360996-n	tetragrama	99.0
11835114-n	genus_sarcobatus	99.0
11835114-n	sarcobatus	99.0
12576555-n	veça	99.0
07516354-n	còlera	99.0
07516354-n	enuig	99.0
07516354-n	ira	99.0
02871439-n	biblioteca	99.0
02871439-n	llibreria	99.0
00069531-a	estètic	99.0
00067153-n	res	99.0
05209822-n	mesurabilitat	99.0
01806567-n	guatlla	99.0
07595649-n	sucre_de_canya	99.0
03113035-n	corbeta	99.0
14201520-n	escorbut	99.0
02912065-n	bufet	99.0
02912065-n	patilla	99.0
02912065-n	aparador	99.0
01675245-v	martellejar	99.0
01675245-v	amartellar	99.0
02782681-n	urna	99.0
01525666-v	funcionar	99.0
01525666-v	operar	99.0
04184095-n	canya	99.0
07009946-n	guió	99.0
09256815-n	nucli	99.0
01352561-a	tafaner	99.0
01352561-a	curiós	99.0
01540832-n	durbec	99.0
01193099-v	afartar-se	99.0
01193099-v	atracar-se	99.0
08019281-n	Exèrcit_Republicà_Irlandès_de_la_Continuïtat	80.0
09982873-n	cony	99.0
00199463-a	orientador	99.0
00199463-a	rector	99.0
13442312-n	calcificació	99.0
06945679-n	llengua_bàltica	99.0
04088058-n	cinta_per_a_màquina_d'escriure	80.0
11273479-n	Arthur_Rubinstein	99.0
13455487-n	processament_de_dades	99.0
01361863-a	trist	99.0
80000892-n	corutina	99.0
10786270-n	testimoni	99.0
03638014-n	landó	99.0
08310949-n	consell	99.0
14667328-n	mispíquel	99.0
14667328-n	pirita_arsenical	99.0
14667328-n	arsenopirita	99.0
10038320-n	duce	99.0
00831651-v	informar	99.0
00831651-v	comunicar	99.0
06902909-n	Basic	99.0
07302836-n	incendi	99.0
07302836-n	foc	99.0
00496599-n	cors_(joc)	30.0
00496599-n	Cors	99.0
80000975-n	persona_jurídica	99.0
00089027-n	subjugació	99.0
00089027-n	conquesta	99.0
00905528-n	limfografia	99.0
07059028-n	marxa_fúnebre	99.0
08557396-n	emirat	99.0
01743086-n	anaconda	99.0
10537906-n	romàntic	99.0
00264088-n	ratllada	99.0
01013604-n	estratificació	99.0
15267536-n	fi	99.0
15267536-n	terme	99.0
15267536-n	meta	99.0
15267536-n	conclusió	99.0
02056873-n	spheniscus	99.0
02056873-n	genus_spheniscus	99.0
13204646-n	nephrolepis	99.0
13204646-n	genus_nephrolepis	99.0
